"Instituto Nacional de Estadística y Geografía",
"Consulta en línea de los precios promedio del INPC ",
"Publicados en el diario oficial de la Federación mensualmente ",
"Fecha de consulta: 06/01/2021 22:10:46",

"Año","Mes","Fecha_Pub_DOF","Clave ciudad","Nombre ciudad","División","Grupo","Clase","Subclase","Clave generico","Generico","Consecutivo","Especificación","Precio promedio","Cantidad","Unidad","Estatus"
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 19 Frutas y legumbres procesadas","079","Chiles envasados, moles y salsas","002","LA COSTEÑA, CHILES ENV, JALAPEÑOS, RAJAS, LATA DE 220 GR","31.36","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 19 Frutas y legumbres procesadas","080","Verduras envasadas","001","LA HUERTA, VERDURAS MIXTAS, VERDURAS, BOLSA DE 500 GR","60.1","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 19 Frutas y legumbres procesadas","080","Verduras envasadas","002","LA COSTEÑA, ELOTES, DORADO LATA DE 410 GR","24.94","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 19 Frutas y legumbres procesadas","081","Otras conservas de frutas","001","LA COSTEÑA, EN ALMIBAR, DURAZNOS, LATA DE 820 GR","43.9","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 19 Frutas y legumbres procesadas","081","Otras conservas de frutas","002","MC CORMICK, MERMELADA, DE FRESA, FCO DE 500 GR","48.8","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 19 Frutas y legumbres procesadas","081","Otras conservas de frutas","003","CLEMENTE JACQUES, EN ALMIBAR,  PIÑA, LATA DE 800 GR","26.08","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 19 Frutas y legumbres procesadas","082","Frutas y legumbres preparadas para bebés","001","GERBER, COLADO DE FRUTAS, MIXTAS, ETAPA 2, FCO DE 113 GR","75.66","1","GR","DESENCADENADO"
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 19 Frutas y legumbres procesadas","082","Frutas y legumbres preparadas para bebés","002","NESTLE, CEREAL, NESTUM, CERELAC, LATA DE 270 GR","134.07","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 19 Frutas y legumbres procesadas","083","Sopas instantáneas y puré de tomate","001","LA COSTEÑA, PURE DE TOMATE, BOTE DE 1 KG","22.9","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 19 Frutas y legumbres procesadas","083","Sopas instantáneas y puré de tomate","002","NISSIN, SOPA INSTANTANEA, DE CAMARON, VASO DE 64 GR","105.08","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.6. Frutas y hortalizas"," 19 Frutas y legumbres procesadas","083","Sopas instantáneas y puré de tomate","003","CAMPBELL´S, CREMA, DE CHILE POBLANO, LATA DE 420 GR","47.14","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.7. Azúcar, café y refrescos envasados"," 20 Azúcar","084","Azúcar","001","REFINADA, A GRANEL","19.5","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.7. Azúcar, café y refrescos envasados"," 20 Azúcar","084","Azúcar","002","PIONERA, ESTANDAR, BOLSA DE 2 KG","15.05","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.7. Azúcar, café y refrescos envasados"," 20 Azúcar","084","Azúcar","003","MP, ESTANDAR, BOLSA DE 2 KG","17.53","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.7. Azúcar, café y refrescos envasados"," 21 Café","085","Café soluble","001","NESCAFE, S/CAFEINA, DECAF, FCO DE 95 GR","530.92","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.7. Azúcar, café y refrescos envasados"," 21 Café","085","Café soluble","002","NESCAFE, C/CAFEINA, DOLCA, FCO DE 175 GR","285.14","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.7. Azúcar, café y refrescos envasados"," 21 Café","086","Café tostado","001","MOLIDO C/CAFEINA, S/AZUCAR, PLANCHUELA, A GRANEL","120","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.7. Azúcar, café y refrescos envasados"," 21 Café","086","Café tostado","002","LEGAL, MOLIDO C/AZUCAR, BOLSA DE 200 GR","112.5","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.7. Azúcar, café y refrescos envasados"," 22 Refrescos envasados y agua embotellada","087","Refrescos envasados","001","MIRINDA, DE SABOR, DE 600 ML","13.33","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.7. Azúcar, café y refrescos envasados"," 22 Refrescos envasados y agua embotellada","087","Refrescos envasados","002","COCA-COLA, DE COLA, BOTELLA DE 3 LT","9.37","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.7. Azúcar, café y refrescos envasados"," 22 Refrescos envasados y agua embotellada","087","Refrescos envasados","003","COCA-COLA, DE COLA, BOTELLA DE 600 ML","15","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.7. Azúcar, café y refrescos envasados"," 22 Refrescos envasados y agua embotellada","087","Refrescos envasados","004","SQUIRT, DE SABOR, PAQ DE 4 BOTELLAS DE 2 LT C/U","7.75","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.7. Azúcar, café y refrescos envasados"," 22 Refrescos envasados y agua embotellada","087","Refrescos envasados","005","PEPSI, NO RETORNABLE, BOTELLA DE 600 ML","13.29","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.7. Azúcar, café y refrescos envasados"," 22 Refrescos envasados y agua embotellada","088","Agua embotellada","001","CIEL, NATURAL, BOTELLA DE 1.5 LT","7.1","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.7. Azúcar, café y refrescos envasados"," 22 Refrescos envasados y agua embotellada","088","Agua embotellada","002","SANTA MARIA, NATURAL, BOTELLA DE 1.5 LT","5.33","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.7. Azúcar, café y refrescos envasados"," 22 Refrescos envasados y agua embotellada","088","Agua embotellada","003","BONAFONT, NATURAL, BOTELLA DE 1 LT","8","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.7. Azúcar, café y refrescos envasados"," 22 Refrescos envasados y agua embotellada","088","Agua embotellada","004","E PURA, NATURAL, BOTELLA DE 5 LT","3.58","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 23 Condimentos","089","Mayonesa y mostaza","001","FRENCH´S, MOSTAZA, FCO DE 397 GR","85.64","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 23 Condimentos","089","Mayonesa y mostaza","002","MC CORMICK, MAYONESA, C/JUGO DE LIMON, FCO DE 390 GR","51.28","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 23 Condimentos","090","Concentrados de pollo y sal","001","ELEFANTE, SAL DE MESA, BOLSA DE 1 KG","8.2","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 23 Condimentos","090","Concentrados de pollo y sal","002","KNORR SUIZA, CONCENTRADO DE POLLO, PAQ DE 132 GR","143.18","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 23 Condimentos","091","Otros condimentos","001","MC CORMICK, PIMIENTA, C/LIMON, FCO DE 75 GR","453.33","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 23 Condimentos","091","Otros condimentos","002","DEL MONTE, SALSA CATSUP, FCO DE 700 GR","27.14","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","092","Papas fritas y similares","001","SABRITAS, PAPAS FRITAS, C/SAL, ORIGINAL, BOLSA DE 100 GR","230","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","092","Papas fritas y similares","002","MAFER, OTROS, CACAHUATES, ENCHILADOS, BOLSA DE 100 GR","134.5","1","KG","DESENCADENADO"
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","093","Concentrados para refrescos","001","TANG, EN POLVO, SABORE NARANJA, SOBRE DE 15 GR","3.3","1","SOBRE",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","093","Concentrados para refrescos","002","ZUKO, EN POLVO, DIFERENTES SABORES, SOBRE DE 22 GR","109.09","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","094","Chocolate","001","ABUELITA, EN TABLETA, PAQ DE 360 GR","127.78","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","094","Chocolate","002","CHOCO MILK, EN POLVO, LATA DE 400 GR","89.75","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","095","Dulces, cajetas y miel","001","RICOLINO, DULCES, GOMITAS, PAQ DE 49 GR","179.5","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","095","Dulces, cajetas y miel","002","CORONADO, CAJETA, ENVINADA, FCO DE 660 GR","87.5","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","095","Dulces, cajetas y miel","003","CARLOTA, MIEL, DE ABEJA, FCO DE 500 GR","138.61","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","096","Gelatina en polvo","001","PRONTO, DE AGUA, SABOR LIMON, CAJA DE 84 GR","101.79","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 24 Chocolates y golosinas","096","Gelatina en polvo","002","D GARI, DE AGUA, SABOR LIMON, BOLSA DE 140 GR","59.82","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","097","Otros alimentos cocinados","001","GUISADO, TORTAS DE PAPA CON QUESO, A GRANEL","87","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","097","Otros alimentos cocinados","002","GUISADO, MIXIOTE DE POLLO C/ARROZ, A GRANEL","17","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","098","Pollos rostizados","001","ROSTIZADO, POR PZA","82","1","PZA",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","098","Pollos rostizados","002","ROSTIZADO, POR PZA","96","1","PZA",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","099","Barbacoa o birria","001","BARBACOA, DE BORREGO A GRANEL","300","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","099","Barbacoa o birria","002","BARBACOA, DE BORREGO, A GRANEL","300","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","100","Pizzas","001","FUD, CONGELADA, PEPPERONI, DE 455 GR","98.9","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","100","Pizzas","002","COCINADA, FAMILIAR, COCINADA, PEPERONI","159","1","PZA",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","101","Carnitas","001","MACIZA, A GRANEL","130","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.8. Otros alimentos"," 25 Alimentos cocinados fuera de casa","101","Carnitas","002","SURTIDA, A GRANEL","170","1","KG",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 26 Cerveza","102","Cerveza","001","SOL, OBSCURA, LATA DE 355 ML","38.59","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 26 Cerveza","102","Cerveza","002","INDIO, OSCURA, BOTELLA DE 355 ML","29.58","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 26 Cerveza","102","Cerveza","003","SOL, CLARA, BOTELLA RET DE 190 ML","42.11","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 26 Cerveza","102","Cerveza","004","BARRILITO, CLARA, PAQ DE 6 BOTELLAS DE 325 ML C/U","30","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 26 Cerveza","102","Cerveza","005","TECATE, CLARA, PAQ DE 6 LATAS DE 355 ML C/U","38.38","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","103","Tequila","001","CAZADORES, REPOSADO, BOTELLA DE 1 LT","195","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","103","Tequila","002","JOSE, CUERVO, REPOSADO, ESPECIAL, BOTELLA DE 990 ML","126.26","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","104","Brandy","001","PRESIDENTE, AÑEJO, CLASICO, BOTELLA, DE 940 ML","115.95","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","104","Brandy","002","DON PEDRO, GRAN RESERVA, ESPECIAL, BOTELLA DE 750 ML","151.92","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","104","Brandy","003","VIEJO VERGEL, BOTELLA DE 1 LT","107","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","105","Vino de mesa","001","CONCHA Y TORO, RESERVADO, BLANCO, BOTELLA DE 750 ML","142.66","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","105","Vino de mesa","002","TORRES, TINTO, GRAN SANGRE DE TORO, BOTELLA DE 750 ML","265.31","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","106","Otros licores","001","SMIRNOFF, VODKA, BOTELLA DE 1 LT","174","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","106","Otros licores","002","ABSOLUT, VODKA, NATURAL BOTELLA DE 750 ML","290.9","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","107","Ron","001","BACARDI, BLANCO, LIMON, BOTELLA DE 750 ML","173.2","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","107","Ron","002","APPLETON, ESTATE, BOTELLA DE 750 ML","282.67","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.1. Bebidas alcohólicas"," 27 Vinos y licores","107","Ron","003","ANTILLANO, ORO, ESPECIAL, BOTELLA DE 1 LT","91.57","1","LT",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.2. Tabaco"," 28 Cigarrillos","108","Cigarrillos","001","CAMEL, CON FILTRO, CAJETILLA CON 20 PZAS","49","1","CAJETI",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.2. Tabaco"," 28 Cigarrillos","108","Cigarrillos","002","LUCKY STRIKE, CON FILTRO, CAJETILLA DE 20 PZAS","42","1","CAJETI",""
"2016","06","18/07/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.2. Bebidas alcohólicas y tabaco"," 1.2.2. Tabaco"," 28 Cigarrillos","108","Cigarrillos","003","MARLBORO, CON FILTRO, ROJO, CAJETILLA DE 20 PZAS","47","1","CAJETI",""
"2016","05","20/06/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","001","A GRANEL","10","1","KG",""
"2016","05","20/06/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","002","A GRANEL","10","1","KG",""
"2016","05","20/06/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","003","A GRANEL","10","1","KG",""
"2016","05","20/06/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","004","A GRANEL","9.5","1","KG",""
"2016","05","20/06/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","005","A GRANEL","10","1","KG",""
"2016","05","20/06/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","006","A GRANEL","10","1","KG",""
"2016","05","20/06/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","007","A GRANEL","10","1","KG",""
"2016","05","20/06/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","008","A GRANEL","10","1","KG",""
"2016","05","20/06/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","009","A GRANEL","10","1","KG",""
"2016","05","20/06/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","001","Tortilla de maíz","010","A GRANEL","10","1","KG",""
"2016","05","20/06/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","002","Tostadas","001","DEL HOGAR, TOTOPOS, DE MAIZ, BOLSA DE 280 GR","71.43","1","KG",""
"2016","05","20/06/2016 12:00:00 a. m.","33","Tulancingo, Hgo."," 1. Alimentos, bebidas y tabaco"," 1.1. Alimentos"," 1.1.1. Pan, tortillas y cereales"," 01 Tortillas y derivados del maíz","002","Tostadas","002","CHARRAS, TOSTADAS, PAQ DE 350 GR","58.57","1","KG",""
